"ID_UNIVERSIDAD","ID_TITULACION","NOMBRE_TITULACION","NOMBRE_TIPO_TITULACION"
"031","7000073","PCEO Grado en Filología Hispánica / Grado en Comun","Estudio Conjunto de "
"031","7000074","PCEO Grado en  Historia / Grado en Periodismo     ","Estudio Conjunto de "
"031","7000075","PCEO Grado en Farmacia /Grado en Nutrición Humana ","Estudio Conjunto de "
"037","7000076","PCEO  Grado en Administración y Dirección de Empre","Estudio Conjunto de "
"030","7000077","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"030","7000078","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"030","7000079","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"019","7000080","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"019","7000081","PCEO Grado en Derecho / Grado en Administración y ","Estudio Conjunto de "
"052","7000082","PCEO Grado en Lenguas Aplicadas / Grado en Traducc","Estudio Conjunto de "
"052","7000083","PCEO Grado en Lenguas Aplicadas / Grado en Turismo","Estudio Conjunto de "
"052","7000084","PCEO Grado en Artes Escénicas / Grado en Comunicac","Estudio Conjunto de "
"052","7000085","PCEO Grado en Periodismo / Grado en Comunicación A","Estudio Conjunto de "
"052","7000086","PCEO Grado en Comunicación Audiovisual / Grado en ","Estudio Conjunto de "
"052","7000087","PCEO Grado en Publicidad / Grado en Turismo","Estudio Conjunto de "
"052","7000088","PCEO Grado en Administración de Empresas / Grado e","Estudio Conjunto de "
"052","7000089","PCEO Grado en Administración de Empresas / Grado e","Estudio Conjunto de "
"052","7000090","PCEO Grado en Arquitectura / Grado en Ingeniería d","Estudio Conjunto de "
"052","7000091","PCEO Grado en Arquitectura / Grado en Bellas Artes","Estudio Conjunto de "
"052","7000092","PCEO Grado en Arquitectura / Grado en Diseño Indus","Estudio Conjunto de "
"052","7000093","PCEO Grado en Diseño Industrial y Desarrollo de Pr","Estudio Conjunto de "
"004","7000094","PCEO Grado en Matemáticas / Grado en Física","Estudio Conjunto de "
"004","7000095","PCEO Grado en Matemáticas / Grado en Ingeniería In","Estudio Conjunto de "
"022","7000096","PCEO Ingenieria en Informática / Graduado en matem","Estudio Conjunto de "
"022","7000097","PCEO Grado en Estudios ingleses / Grado en Estudio","Estudio Conjunto de "
"022","7000098","PCEO Grado en Estudios ingleses / Grado en Lengua ","Estudio Conjunto de "
"022","7000099","PCEO Grado en Estudios ingleses / Grado  en Lengua","Estudio Conjunto de "
"022","7000100","PCEO Grado en Física / Grado en Matemáticas","Estudio Conjunto de "
"022","7000101","PCEO Grado en Lengua y literatura españolas / Grad","Estudio Conjunto de "
"022","7000102","PCEO Grado en Lengua y literatura catalanas / Grad","Estudio Conjunto de "
"022","7000103","PCEO Grado en Lengua y literatura catalanas / Grad","Estudio Conjunto de "
"022","7000104","PCEO Grado en Traducción e Interpretación / Licenc","Estudio Conjunto de "
"036","7000105","PCEO Grado en Ciencias Políticas / Grado en Sociol","Estudio Conjunto de "
"046","7000106","PCEO Grado en Derecho / Grado en Administración y ","Estudio Conjunto de "
"046","7000107","PCEO Grado en Derecho / Grado en Ciencias Política","Estudio Conjunto de "
"046","7000108","PCEO Grado en Derecho / Grado en Periodismo","Estudio Conjunto de "
"046","7000109","PCEO Grado en Derecho / Grado en Publicidad y Rela","Estudio Conjunto de "
"046","7000110","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"046","7000111","PCEO Grado en Comunicación Audiovisual / Grado en ","Estudio Conjunto de "
"046","7000112","PCEO Grado en Historia / Grado en Historia del Art","Estudio Conjunto de "
"046","7000113","PCEO Grado en Humanidades / Grado en Comunicación ","Estudio Conjunto de "
"046","7000114","PCEO Grado en Humanidades / Grado en Periodismo ","Estudio Conjunto de "
"046","7000115","PCEO Grado en Humanidades / Grado en Publicidad y ","Estudio Conjunto de "
"046","7000116","PCEO Grado en Periodismo / Grado en Comunicación A","Estudio Conjunto de "
"046","7000117","PCEO Grado en Periodismo / Grado en Publicidad y R","Estudio Conjunto de "
"046","7000118","PCEO Grado en Publicidad y Relaciones Públicas / G","Estudio Conjunto de "
"046","7000119","PCEO Grado en Farmacia / Grado en Nutrición Humana","Estudio Conjunto de "
"046","7000120","PCEO Grado en Farmacia / Grado en Óptica, Optometr","Estudio Conjunto de "
"012","7000121","PCEO Grado en Criminología / Grado en Derecho","Estudio Conjunto de "
"026","7000122","PCEO Grado en Traducción e Interpretación Inglés-F","Estudio Conjunto de "
"026","7000123","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"026","7000124","PCEO Grado en Ingeniería Informática / Grado en  A","Estudio Conjunto de "
"051","7000125","PCEO Grado en Derecho / Grado en Administración y ","Estudio Conjunto de "
"008","7000126","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"008","7000127","PCEO Grado en Ciencias Políticas y de la Administr","Estudio Conjunto de "
"049","7000128","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"049","7000129","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"050","7000130","PCEO Grado en Derecho / Grado en Administración y ","Estudio Conjunto de "
"017","7000131","PCEO Grado en Ingeniería Mecánica / Grado en Ing. ","Estudio Conjunto de "
"017","7000132","PCEO Grado en Ingeniería Eléctrica / Grado en Inge","Estudio Conjunto de "
"017","7000133","PCEO Grado en Ingeniería Mecánica / Grado en Ingen","Estudio Conjunto de "
"017","7000134","PCEO Grado en Geografía y Gestión del Territorio /","Estudio Conjunto de "
"072","7000135","PCEO Grado en Ciencias del Mar / Grado en  Biotecn","Estudio Conjunto de "
"072","7000136","PCEO Grado en Derecho / Grado en Administración y ","Estudio Conjunto de "
"072","7000137","PCEO Grado en Derecho / Grado en Gestión Económica","Estudio Conjunto de "
"072","7000138","PCEO Grado en Educación Infantil / Grado en Educac","Estudio Conjunto de "
"072","7000139","PCEO Grado en Educación Social / Grado en Educació","Estudio Conjunto de "
"072","7000140","PCEO Grado en Logopedia / Grado en Educación Infan","Estudio Conjunto de "
"072","7000141","PCEO Grado en Logopedia / Grado en Psicología ","Estudio Conjunto de "
"072","7000142","PCEO Grado en Podología / Grado en Enfermería ","Estudio Conjunto de "
"072","7000143","PCEO Grado en Podología / Grado en Fisioterapia ","Estudio Conjunto de "
"072","7000144","PCEO Grado en Terapia Ocupacional / Grado en Fisio","Estudio Conjunto de "
"035","7000145","PCEO Grado Internacional en Administración y Direc","Estudio Conjunto de "
"035","7000146","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"052","7000147","PCEO Grado en Ingeniería mecánica   / Grado en Dis","Estudio Conjunto de "
"052","7000148","PCEO Grado en Ingeniería mecánica   / Grado en Ing","Estudio Conjunto de "
"052","7000149","PCEO Grado en Derecho  / Grado en Administración y","Estudio Conjunto de "
"052","7000150","PCEO Grado en Derecho  / Grado en Relaciones inter","Estudio Conjunto de "
"052","7000151","PCEO Grado en Periodismo  / Grado en Relaciones in","Estudio Conjunto de "
"031","7000069","PCEO Grado en Educación Infantil / Grado en Pedago","Estudio Conjunto de "
"052","7000152","PCEO Grado en Diseño industrial y desarrollo de pr","Estudio Conjunto de "
"052","7000153","PCEO Grado en Ingeniería en tecnologías industrial","Estudio Conjunto de "
"052","7000154","PCEO Grado en Ingeniería mecánica  / Grado en Inge","Estudio Conjunto de "
"052","7000155","PCEO Grado en Lenguas modernas / Grado en Traducci","Estudio Conjunto de "
"001","7000156","PCEO Grado en Turismo / Grado en Administración y ","Estudio Conjunto de "
"001","7000157","PCEO Grado en Derecho  / Grado en Administración y","Estudio Conjunto de "
"047","7000158","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"047","7000159","PCEO Grado en Farmacia / Grado en Nutrición Humana","Estudio Conjunto de "
"047","7000160","PCEO Grado en Derecho / Grado en Administración y ","Estudio Conjunto de "
"047","7000161","PCEO Grado en Fisioterapia / Grado en Podología","Estudio Conjunto de "
"047","7000162","PCEO Grado en Ingeniería Telemática / Grado en Adm","Estudio Conjunto de "
"047","7000163","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"047","7000164","PCEO Grado en Fisioterapia / Grado en Ciencias de ","Estudio Conjunto de "
"047","7000165","PCEO Grado en Ingeniería de Obras Públicas en Hidr","Estudio Conjunto de "
"047","7000166","PCEO Grado en Traducción e Interpretación / Grado ","Estudio Conjunto de "
"047","7000167","PCEO Grado en Ingeniería Telemática / Grado en Dir","Estudio Conjunto de "
"047","7000168","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"047","7000169","PCEO Grado en Derecho / Grado en Relaciones Intern","Estudio Conjunto de "
"047","7000170","PCEO Grado en Actividad Física y del Deporte / Gra","Estudio Conjunto de "
"047","7000171","PCEO Grado en Ciencias de la Actividad Física y de","Estudio Conjunto de "
"047","7000172","PCEO Grado en Fisioterapia / Grado en Terapia Ocup","Estudio Conjunto de "
"047","7000173","PCEO Grado en Ingeniería Informática / Grado en Di","Estudio Conjunto de "
"010","7000174","PCEO Grado en Derecho / Grado en Relaciones Labora","Estudio Conjunto de "
"010","7000175","PCEO Grado en Ingeniería Informática / Grado en Ma","Estudio Conjunto de "
"047","7000176","PCEO Grado en Arquitectura / Grado en Bellas Artes","Estudio Conjunto de "
"047","7000177","PCEO Grado en Dirección Comercial y Marketing / Gr","Estudio Conjunto de "
"047","7000178","PCEO Grado en Farmacia / Grado en Óptica y Optomet","Estudio Conjunto de "
"047","7000179","PCEO Grado en Ingeniería de Sistemas de Informació","Estudio Conjunto de "
"047","7000180","PCEO Grado en Ingeniería de Sistemas de Informació","Estudio Conjunto de "
"047","7000181","PCEO Grado en Ingeniería de Sistemas de Telecomuni","Estudio Conjunto de "
"047","7000182","PCEO Grado en Ingeniería de Sistemas de Telecomuni","Estudio Conjunto de "
"047","7000183","PCEO Grado en Ingeniería Informática/ Grado en Adm","Estudio Conjunto de "
"047","7000184","PCEO Grado en Lenguas Modernas y Gestión / Grado e","Estudio Conjunto de "
"047","7000185","PCEO Grado en Turismo/ Grado en Administración y D","Estudio Conjunto de "
"047","7000186","PCEO Grado en Turismo / Grado en Dirección Comerci","Estudio Conjunto de "
"056","7000187","PCEO Grado en Ingeniería Química  / Grado en Ingen","Estudio Conjunto de "
"056","7000188","PCEO Grado en Ingeniería Química  / Grado en Ingen","Estudio Conjunto de "
"056","7000189","PCEO Grado en Ingeniería de Materiales  / Grado en","Estudio Conjunto de "
"056","7000190","PCEO Grado en Ingeniería Ambiental  / Grado en Ing","Estudio Conjunto de "
"056","7000191","PCEO Grado en Ingeniería Química  / Grado en Ingen","Estudio Conjunto de "
"056","7000192","PCEO Grado en Ingeniería de Materiales  / Grado en","Estudio Conjunto de "
"056","7000193","PCEO Grado en Ingeniería Ambiental  / Grado en Ing","Estudio Conjunto de "
"056","7000194","PCEO Grado en Ingeniería de la Energía  / Grado en","Estudio Conjunto de "
"056","7000195","PCEO Grado en Ingeniería Informática  / Grado en I","Estudio Conjunto de "
"056","7000196","PCEO Grado en Ingeniería Informática  / Grado en I","Estudio Conjunto de "
"056","7000197","PCEO Grado en Ingeniería Informática  / Grado en A","Estudio Conjunto de "
"056","7000198","PCEO Grado en Ingeniería Informática  / Grado en M","Estudio Conjunto de "
"056","7000199","PCEO Grado en Ingeniería del Software / Grado en M","Estudio Conjunto de "
"056","7000200","PCEO Grado en Comunicación Audiovisual / Grado en ","Estudio Conjunto de "
"056","7000201","PCEO Grado en Publicidad y Relaciones Públicas / G","Estudio Conjunto de "
"056","7000202","PCEO Grado en Ingeniería en Sistemas de Telecomuni","Estudio Conjunto de "
"056","7000203","PCEO Grado en Turismo / Grado en Administración y ","Estudio Conjunto de "
"056","7000204","PCEO Grado en Economía / Grado en Derecho","Estudio Conjunto de "
"056","7000205","PCEO Grado en Contabilidad y Finanzas / Grado en D","Estudio Conjunto de "
"056","7000206","PCEO Grado en Contabilidad y Finanzas / Grado en R","Estudio Conjunto de "
"056","7000207","PCEO Grado en Sociología / Grado en Relaciones Lab","Estudio Conjunto de "
"056","7000208","PCEO Grado en Economía Financiera y Actuarial / Gr","Estudio Conjunto de "
"056","7000209","PCEO Grado en Economía Financiera y Actuarial / Gr","Estudio Conjunto de "
"056","7000210","PCEO Grado en Ciencia Política y Gestión Pública /","Estudio Conjunto de "
"056","7000211","PCEO Grado en Ciencia Política y Gestión Pública /","Estudio Conjunto de "
"056","7000212","PCEO Grado en Sociología / Grado en Administración","Estudio Conjunto de "
"056","7000213","PCEO Grado en Criminología / Grado en Derecho","Estudio Conjunto de "
"056","7000214","PCEO Grado en Economía / Grado en Historia","Estudio Conjunto de "
"056","7000215","PCEO Grado en Economía / Grado en Periodismo","Estudio Conjunto de "
"056","7000216","PCEO Grado en Derecho / Grado en Periodismo","Estudio Conjunto de "
"056","7000217","PCEO Grado en Derecho / Grado en Relaciones Labora","Estudio Conjunto de "
"056","7000218","PCEO Grado en Derecho / Grado en Ciencia Política ","Estudio Conjunto de "
"056","7000219","PCEO Grado en Historia / Grado en Ciencia Política","Estudio Conjunto de "
"056","7000220","PCEO Grado en Turismo / Grado en Historia","Estudio Conjunto de "
"031","7000221","PCEO Grado en Filología Hispánica / Grado en Perio","Estudio Conjunto de "
"021","7000222","PCEO Grado en Derecho / Grado en Administración y ","Estudio Conjunto de "
"046","7000223","PCEO Grado en Derecho / Grado en Ciencias Criminol","Estudio Conjunto de "
"021","7000224","PCEO Grado en Derecho / Grado en ADE","Estudio Conjunto de "
"059","7000226","PCEO Grado en Ingeniería Agropecuaria y del Medio ","Estudio Conjunto de "
"059","7000227","PCEO Grado en Ingeniería Forestal / Grado en Cienc","Estudio Conjunto de "
"037","7000228","PCEO Grado en Ingeniería Mecánica / Grado en Cienc","Estudio Conjunto de "
"059","7000229","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
"059","7000230","PCEO Grado en Administración y Dirección de Empres","Estudio Conjunto de "
